"directors","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","writers","primaryName","birthYear","deathYear","primaryProfession","knownForTitles","director_writer_pair"
"nm0068007","tt0626003","tvEpisode","Jurassic - No Parking","Jurassic - No Parking","0","2004",NA,"29","Comedy",7.4,33,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt0820328","tvEpisode","A White Sweater and a Solicitor's Letter","A White Sweater and a Solicitor's Letter","0","2001",NA,"29","Comedy",7.1,25,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt0625997","tvEpisode","Happy Birthday Robin Hood","Happy Birthday Robin Hood","0","2004",NA,"29","Comedy",7.2,31,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt0839048","tvEpisode","Follow That Bottle","Follow That Bottle","0","2006",NA,"29","Comedy",7.5,25,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt0839077","tvEpisode","Lot No. 8","Lot No. 8","0","2005",NA,"29","Comedy",7.1,24,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt1280252","tvEpisode","Of Passion and Pizza","Of Passion and Pizza","0","2008",NA,"29","Comedy",7.1,28,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt0625993","tvEpisode","Getting Barry's Goat","Getting Barry's Goat","0","2001",NA,"29","Comedy",7.3,26,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt0839087","tvEpisode","Plenty of Room in the Back","Plenty of Room in the Back","0","2006",NA,"29","Comedy",7.3,26,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt1115338","tvEpisode","Must Be Good Dancer","Must Be Good Dancer","0","2007",NA,"29","Comedy",7.4,28,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt1426775","tvEpisode","The Mother of All Mistakes - Or Is It?","The Mother of All Mistakes - Or Is It?","0","2009",NA,"29","Comedy",6.5,26,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0068007","tt0625989","tvEpisode","Exercising Father's Bicycle","Exercising Father's Bicycle","0","2002",NA,"29","Comedy",7,25,"nm0164983","Alan J.W. Bell","1937",NA,"director,producer,editor","tt0075568,tt0069602,tt0174882,tt0135091","nm0068007 - nm0164983"
"nm0100522","tt0395750","video","Scarface: Creating","Scarface: Creating","0","2003",NA,"30","Documentary,Short",7,125,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0424422","video","Secret Window: A Look Through It","Secret Window: A Look Through It","0","2004",NA,"30","Documentary,Short",6.5,186,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0278109","video","The Trouble with Marnie","The Trouble with Marnie","0","2000",NA,"59","Documentary",7.1,253,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0440203","video","The China Syndrome: Creating a Controversy","The China Syndrome: Creating a Controversy","0","2004",NA,"30","Documentary,Short",5.1,43,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0294265","video","Acting 'Carrie'","Acting 'Carrie'","0","2001",NA,"43","Documentary,Short",7.6,163,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0905972","video","Black Rain: The Script, the Cast","Black Rain: The Script, the Cast","0","2006",NA,"20","Documentary,Short",7.5,21,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0493659","video","Final Report","Final Report","0","2002",NA,"4","Short",3.9,62,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0492525","video","'War of the Worlds': Production Diaries, West Coast - Destruction","'War of the Worlds': Production Diaries, West Coast - Destruction","0","2005",NA,"27","Documentary,Short",3.1,94,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0428613","video","Guilt Trip: Hitchcock and 'the Wrong Man'","Guilt Trip: Hitchcock and 'The Wrong Man'","0","2004",NA,"20","Documentary,Short",6.5,87,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt1096915","video","The Making of 'Fahrenheit 451'","The Making of 'Fahrenheit 451'","0","2003",NA,"44","Documentary,Short",7.4,27,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0493616","video","Deconstructing Vehicles of the Future","Deconstructing Vehicles of the Future","0","2002",NA,"5","Short",4.6,47,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0386293","video","The Art of 'Jurassic Park III'","The Art of 'Jurassic Park III'","0","2001",NA,"8","Documentary,Short",6.3,48,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0905969","video","Black Rain: Making the Film - Part 1","Black Rain: Making the Film - Part 1","0","2006",NA,"28","Documentary,Short",7.6,23,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0493615","video","Deconstructing Precrime and Precogs","Deconstructing Precrime and Precogs","0","2002",NA,"8","Short",4.9,46,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0430530","video","Richard Matheson: The Writing of 'Duel'","Richard Matheson: The Writing of 'Duel'","0","2004",NA,"9","Documentary,Short",5.8,70,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0401305","video","Frank Abagnale: Between Reality and Fiction","Frank Abagnale: Between Reality and Fiction","0","2003",NA,"15","Documentary,Short",5.8,64,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0313931","video","Creating A.I.","Creating A.I.","0","2002",NA,"13","Documentary,Short",6,128,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0401372","video","The World of 'Minority Report': An Introduction","The World of 'Minority Report': An Introduction","0","2002",NA,"9","Documentary,Short",4.8,95,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0430633","video","Steven Spielberg and the Small Screen","Steven Spielberg and the Small Screen","0","2004",NA,"9","Documentary,Short",5.9,72,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0492524","video","'War of the Worlds': Production Diaries, East Coast - Exile","'War of the Worlds': Production Diaries, East Coast - Exile","0","2005",NA,"20","Documentary,Short",4.6,71,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0491523","video","3D: A Brief History","3D: A Brief History","0","2004",NA,"7","Documentary,Short",5.6,81,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0926021","video","'Serpico': Favorite Moments","'Serpico': Favorite Moments","0","2002",NA,"3","Documentary,Short",5.4,18,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0459507","video","Play It Again: A Look Back at 'Play Misty for Me'","Play It Again: A Look Back at 'Play Misty for Me'","0","2001",NA,"49","Documentary",6.7,56,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0395751","video","Scarface: The Rebirth","Scarface: The Rebirth","0","2003",NA,"10","Documentary,Short",6.9,125,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0432881","video","Hitchcock and Dial M","Hitchcock and Dial M","0","2004",NA,"22","Documentary,Short",7,123,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt2294879","video","The Next Picture Show","The Next Picture Show","0","2003",NA,"15","Short",6.9,13,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0493617","video","Deconstructing the Spyder Sequence","Deconstructing the Spyder Sequence","0","2002",NA,"5","Short",4.9,33,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0338228","video","Back to the Future: Making the Trilogy","Back to the Future: Making the Trilogy","0","2002",NA,"47","Documentary",7.4,430,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0923573","video","'Catch Me If You Can': The Casting of the Film","'Catch Me If You Can': The Casting of the Film","0","2003",NA,"28","Documentary,Short",6.5,64,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0459757","video","Boarding: The People of 'The Terminal'","Boarding: The People of 'The Terminal'","0","2004",NA,"32","Documentary,Short",6.4,51,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt2327419","video","Mommie Dearest: Joan Lives On","Mommie Dearest: Joan Lives On","0","2006",NA,"15","Short",5.6,38,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0329024","video","Dressed to Kill: An Appreciation by Keith Gordon","Dressed to Kill: An Appreciation by Keith Gordon","0","2001",NA,"6","Documentary,Short",6.3,40,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0398761","video","Beyond Doubt: The Making of Hitchcock's Favorite Film","Beyond Doubt: The Making of Hitchcock's Favorite Film","0","2000",NA,"35","Documentary,Short",6.6,147,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0905971","video","Black Rain: Post-Production","Black Rain: Post-Production","0","2006",NA,"12","Documentary,Short",6.7,20,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0395749","video","Scarface: Acting","Scarface: Acting","0","2003",NA,"15","Documentary,Short",7,113,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0905970","video","Black Rain: Making the Film - Part 2","Black Rain: Making the Film - Part 2","0","2006",NA,"9","Documentary,Short",6.1,23,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0432738","video","Before the Fact: Suspicious Hitchcock","Before the Fact: Suspicious Hitchcock","0","2004",NA,"22","Documentary,Short",6.4,64,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0283922","tvMovie","Snow Falling on Cedars: Spotlight on Location","Spotlight on Location: Snow Falling on Cedars","0","2000",NA,NA,"Documentary",6.6,42,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0432733","video","Back to 'Somewhere in Time'","Back to 'Somewhere in Time'","0","2000",NA,"64","Documentary",6,90,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt2302511","video","Alfred Hitchcock and to Catch a Thief: An Appreciation","Alfred Hitchcock and to Catch a Thief: An Appreciation","0","2002",NA,"8","Short",7,28,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt5697332","video","Charlton Heston & Ben-Hur: A Personal Journey","Charlton Heston & Ben-Hur: A Personal Journey","0","2011",NA,"78","Documentary",6.3,11,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0815474","video","Our Friend River","Our Friend River","0","2006",NA,"8","Short",8.5,26,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0493716","video","ILM and 'Minority Report'","ILM and 'Minority Report'","0","2002",NA,"19","Documentary,Short",5.1,71,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0363762","video","Lawrence of Arabia: A Conversation with Steven Spielberg","Lawrence of Arabia: A Conversation with Steven Spielberg","0","2000",NA,"9","Documentary,Short",6.7,93,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt1165341","video","Sensurround: The Sounds of Midway","Sensurround: The Sounds of Midway","0","2001",NA,"4","Documentary,Short",5.7,11,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0926022","video","'Serpico': From Real to Reel","'Serpico': From Real to Reel","0","2002",NA,"10","Documentary,Short",6.1,24,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0432687","video","Strangers on a Train: A Hitchcock Classic","Strangers on a Train: A Hitchcock Classic","0","2004",NA,"36","Documentary,History,Short",7,100,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0778586","video","'Network': By Walter Cronkite","'Network': By Walter Cronkite","0","2006",NA,"10","Short",6,19,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0425221","video","The Making of 'the Producers'","The Making of 'The Producers'","0","2002",NA,"64","Comedy,Documentary",6.9,52,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0414937","video","Day for Night: Truffaut in the USA","Day for Night: Truffaut in the USA","0","2003",NA,"9","Documentary,Short",5.3,35,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt2434634","video","Dog Days: The Making of 'Cujo'","Dog Days: The Making of 'Cujo'","0","2007",NA,"43","Documentary,Short",7.1,21,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0414888","video","Cat People: An Intimate Portrait by Paul Schrader","Cat People: An Intimate Portrait by Paul Schrader","0","2002",NA,"25","Documentary,Short",5.7,49,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0401371","video","Deconstructing Precog Visions","Deconstructing Precog Visions","0","2002",NA,"5","Documentary,Short",4.7,102,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt1089750","video","Rise of 'The Conformist': The Story, the Cast","Rise of 'The Conformist': The Story, the Cast","0","2006",NA,"13","Short",7.3,19,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt1584914","tvMovie","A Night at the Movies: The Gigantic World of Epics","A Night at the Movies: The Gigantic World of Epics","0","2009",NA,"58","Documentary",6.8,40,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
"nm0100522","tt0456524","video","Making 'Murder on the Orient Express'","Making 'Murder on the Orient Express'","0","2004",NA,"49","Documentary",6.8,51,"nm0100522","Laurent Bouzereau","1962",NA,"producer,director,writer","tt0080120,tt1692486,tt1139328,tt0251821","nm0100522 - nm0100522"
