"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","director_writer_pair"
"tt0511813","tvEpisode","Last Batch","Last Batch","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.7,31,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511814","tvEpisode","Two by Two They March to the Finals","Two by Two They March to the Finals","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4,30,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511815","tvEpisode","Wild!","Wild!","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511816","tvEpisode","The Clean Dozen","The Clean Dozen","0","2003",NA,NA,"Game-Show,Music,Reality-TV",3.9,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511817","tvEpisode","Eleven Man Band","Eleven Man Band","0","2003",NA,NA,"Game-Show,Music,Reality-TV",3.6,30,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511818","tvEpisode","10, 9, 8... Ah, You Know How the Rest Goes","10, 9, 8... Ah, You Know How the Rest Goes","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.2,42,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511819","tvEpisode","You Kids Be Good!","You Kids Be Good!","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.1,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511820","tvEpisode","The Hits!","The Hits!","0","2003",NA,NA,"Game-Show,Music,Reality-TV",3.8,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511821","tvEpisode","Eight Minus One Is Seven","Eight Minus One Is Seven","0","2003",NA,NA,"Game-Show,Music,Reality-TV",3.9,31,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511822","tvEpisode","Episode #2.26","Episode #2.26","0","2003",NA,NA,"Game-Show,Music,Reality-TV",3.8,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511823","tvEpisode","Six of One, Half Dozen of Another","Six of One, Half Dozen of Another","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511824","tvEpisode","Six to the Five on a to the I","Six to the Five on a to the I","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.1,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511825","tvEpisode","Episode #2.31","Episode #2.31","0","2003",NA,NA,"Game-Show,Music,Reality-TV",3.6,30,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511826","tvEpisode","Episode #2.32","Episode #2.32","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4,30,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511827","tvEpisode","The Final Four Is a Trademarked Term, So I Won't Use It as a Cliched Title","The Final Four Is a Trademarked Term, So I Won't Use It as a Cliched Title","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.2,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511828","tvEpisode","Trifecta!","Trifecta!","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.1,40,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511829","tvEpisode","Soon There Will Be Two. Very Soon, in Fact","Soon There Will Be Two. Very Soon, in Fact","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.6,33,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511830","tvEpisode","Clay v. Ruben","Clay v. Ruben","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4,34,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511831","tvEpisode","Cut 'Em Up","Cut 'Em Up","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.8,30,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511832","tvEpisode","Here We Go Again","Here We Go Again","0","2003",NA,NA,"Game-Show,Music,Reality-TV",4.1,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511834","tvEpisode","Two Will Be Happy. Six Will Be Sad. Lots Will Be Watching.","Two Will Be Happy. Six Will Be Sad. Lots Will Be Watching.","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.8,25,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511835","tvEpisode","Uncut, Uncensored and Untalented","Uncut, Uncensored and Untalented","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.3,25,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511836","tvEpisode","Finally! Finalists!","Finally! Finalists!","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.7,24,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511837","tvEpisode","Episode #3.18","Episode #3.18","0","2004",NA,NA,"Game-Show,Music,Reality-TV",3.7,26,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511838","tvEpisode","Clay Aiken Returns","Clay Aiken Returns","0","2004",NA,NA,"Game-Show,Music,Reality-TV",5,27,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511839","tvEpisode","1 Down 11 to Go","1 Down 11 to Go","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.9,27,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511840","tvEpisode","Soon There Will Be 10","Soon There Will Be 10","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.8,28,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511841","tvEpisode","10 Contestants Sing","10 Contestants Sing","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.6,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511842","tvEpisode","Elton John Theme","Elton John Theme","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.5,31,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511843","tvEpisode","Tamyra Gray Returns","Tamyra Gray Returns","0","2004",NA,NA,"Game-Show,Music,Reality-TV",5.2,31,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511844","tvEpisode","8 Left to Compete","8 Left to Compete","0","2004",NA,NA,"Game-Show,Music,Reality-TV",5.1,36,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511845","tvEpisode","Down to 7/Battle of the Jo(H)Ns","Down to 7/Battle of the Jo(H)Ns","0","2004",NA,NA,"Game-Show,Music,Reality-TV",5.2,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511846","tvEpisode","7 Sing","7 Sing","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.5,31,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511847","tvEpisode","6 Remain - Barry Manilow Visits","6 Remain - Barry Manilow Visits","0","2004",NA,NA,"Game-Show,Music,Reality-TV",5.3,33,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511848","tvEpisode","6 Perform","6 Perform","0","2004",NA,NA,"Game-Show,Music,Reality-TV",3.9,28,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511849","tvEpisode","Episode #3.37","Episode #3.37","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.5,31,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511850","tvEpisode","The Final Three","The Final Three","0","2004",NA,NA,"Game-Show,Music,Reality-TV",5.1,27,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511852","tvEpisode","Now Down to 2","Now Down to 2","0","2004",NA,NA,"Game-Show,Music,Reality-TV",5.6,30,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511853","tvEpisode","Episode #3.41","Episode #3.41","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.4,35,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511854","tvEpisode","Fantasia Barrino vs. Diana DeGarmo","Fantasia Barrino vs. Diana DeGarmo","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.5,28,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511855","tvEpisode","American Idol 2004 Finale","American Idol 2004 Finale","0","2004",NA,NA,"Game-Show,Music,Reality-TV",5.4,45,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511856","tvEpisode","You're Going to Hollywood! (For a Little Bit, at Least.)","You're Going to Hollywood! (For a Little Bit, at Least.)","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.7,27,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511857","tvEpisode","87 - People Not Good Enough = 32 Finalists!","87 - People Not Good Enough = 32 Finalists!","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.3,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511858","tvEpisode","Sing!","Sing!","0","2004",NA,NA,"Game-Show,Music,Reality-TV",4.1,29,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511860","tvEpisode","Top 24 Performance Show: Part 1 (Guys)","Top 24 Performance Show: Part 1 (Guys)","0","2005",NA,NA,"Game-Show,Music,Reality-TV",4.6,41,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511861","tvEpisode","Top 24 Performance Show: Part 2 (Girls)","Top 24 Performance Show: Part 2 (Girls)","0","2005",NA,NA,"Game-Show,Music,Reality-TV",4,36,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511862","tvEpisode","Top 24 Results Show","Top 24 Results Show","0","2005",NA,NA,"Game-Show,Music,Reality-TV",4.3,38,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511863","tvEpisode","Top 20 Performance Show: Part 1 (Guys)","Top 20 Performance Show: Part 1 (Guys)","0","2005",NA,NA,"Game-Show,Music,Reality-TV",5.5,38,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511864","tvEpisode","Top 20 Performance Show: Part 2 (Girls)","Top 20 Performance Show: Part 2 (Girls)","0","2005",NA,NA,"Game-Show,Music,Reality-TV",4.5,40,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511865","tvEpisode","Top 20 Results Show","Top 20 Results Show","0","2005",NA,NA,"Game-Show,Music,Reality-TV",5.1,36,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511866","tvEpisode","Top 16 Performance Show: Guys","Top 16 Performance Show: Guys","0","2005",NA,NA,"Game-Show,Music,Reality-TV",5.1,28,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511867","tvEpisode","Top 16 Performance Show: Girls","Top 16 Performance Show: Girls","0","2005",NA,NA,"Game-Show,Music,Reality-TV",4.4,28,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511868","tvEpisode","Top 12 Revealed","Top 12 Revealed","0","2005",NA,NA,"Game-Show,Music,Reality-TV",4.2,30,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511869","tvEpisode","Top 11 Perform","Top 11 Perform","0","2005",NA,NA,"Game-Show,Music,Reality-TV",4.8,30,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511870","tvEpisode","American Idol's Top 9 Perform","American Idol's Top 9 Perform","0","2005",NA,NA,"Game-Show,Music,Reality-TV",5.3,34,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0511872","tvEpisode","Find Out Who's Been Eliminated from the Top 5","Find Out Who's Been Eliminated from the Top 5","0","2005",NA,NA,"Game-Show,Music,Reality-TV",4.9,27,"nm0332985","nm0298350","nm0332985 - nm0298350"
"tt0552878","tvEpisode","Tom Brokaw","Tom Brokaw","0","2004",NA,NA,"Comedy,News,Talk-Show",6.3,24,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552879","tvEpisode","Elijah Wood","Elijah Wood","0","2004",NA,NA,"Comedy,News,Talk-Show",6.9,29,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552880","tvEpisode","Charlize Theron","Charlize Theron","0","2004",NA,NA,"Comedy,News,Talk-Show",5.7,24,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552881","tvEpisode","Richard Lewis","Richard Lewis","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,23,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552882","tvEpisode","Catherine Weitz","Catherine Weitz","0","2004",NA,NA,"Comedy,News,Talk-Show",6.7,25,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552883","tvEpisode","Carol Moseley Braun","Carol Moseley Braun","0","2004",NA,NA,"Comedy,News,Talk-Show",6.4,24,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552884","tvEpisode","Joe Biden","Joe Biden","0","2004",NA,NA,"Comedy,News,Talk-Show",6.5,26,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552885","tvEpisode","Philip Seymour Hoffman","Philip Seymour Hoffman","0","2004",NA,NA,"Comedy,News,Talk-Show",6.8,23,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552886","tvEpisode","Jeff Garlin","Jeff Garlin","0","2004",NA,NA,"Comedy,News,Talk-Show",6.7,22,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552887","tvEpisode","John McCain","John McCain","0","2004",NA,NA,"Comedy,News,Talk-Show",7.2,22,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552888","tvEpisode","Erika Christensen","Erika Christensen","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,22,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552889","tvEpisode","Ken Auletta","Ken Auletta","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,22,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552890","tvEpisode","Richard Perle","Richard Perle","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,22,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552891","tvEpisode","Christine Todd Whitman","Christine Todd Whitman","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,21,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552892","tvEpisode","Kelsey Grammer","Kelsey Grammer","0","2004",NA,NA,"Comedy,News,Talk-Show",6.6,23,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552893","tvEpisode","Randy Jackson","Randy Jackson","0","2004",NA,NA,"Comedy,News,Talk-Show",6.8,23,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
"tt0552894","tvEpisode","Donald Trump","Donald Trump","0","2004",NA,NA,"Comedy,News,Talk-Show",5,30,"nm1337210","nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540","nm1337210 - nm1393159,nm1440024,nm1618214,nm0170306,nm0238774,nm0369870,nm1392943,nm0419486,nm0439499,nm1243193,nm0716396,nm1020628,nm1413217,nm0810431,nm0829537,nm0935540"
